Date Time,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation
14-01-2020 07:00,288.57,59.69,986.24,0.84,144.38,0.00001,0,0.000356,507.0264
14-01-2020 08:00,289.31,56.06,985.07,0.48,185.43,0.000021,0,0.000288,499.4291
14-01-2020 09:00,289.68,53.91,984.15,0.5,260.44,0.000018,0,0.000236,452.7051
14-01-2020 10:00,289.81,52.89,983.66,1.07,289.29,0.000064,0,0.0002,365.5302
14-01-2020 11:00,289.25,55.95,983.52,1.77,296.35,0.000104,0,0.000176,205.9396
14-01-2020 12:00,286.78,68.97,983.4,2.06,299.11,0.000132,0,0.000164,52.1773
14-01-2020 13:00,284.4,74.56,983.62,2.85,304.99,0.000128,0,0.000159,0.0289
14-01-2020 14:00,283.67,76.04,984.37,3.23,311,0.000038,0,0.000155,0
14-01-2020 15:00,282.88,79.04,985.25,3.39,316.92,0.000008,0,0.000151,0
14-01-2020 16:00,281.96,83.65,985.85,3.33,324.13,0.000005,0,0.000149,0
14-01-2020 17:00,281.09,88.75,986.12,3.23,333.15,0.000004,0,0.000146,0
14-01-2020 18:00,280.39,93.46,986.22,3.08,342.24,0.000002,0,0.000144,0
14-01-2020 19:00,279.81,97.79,985.93,2.88,348.84,0.000014,0,0.000142,0
14-01-2020 20:00,279.34,101.21,985.62,2.6,350.92,0.000357,0,0.00014,0
14-01-2020 21:00,279.06,102.9,985.28,2.37,347.07,0.000722,0,0.000138,0
14-01-2020 22:00,278.95,102.95,985.05,2.25,340.58,0.000684,0,0.000137,0
14-01-2020 23:00,278.8,103.08,984.84,2.16,335.34,0.00087,0,0.000135,0
15-01-2020 00:00,278.66,103.04,984.91,2.04,332.58,0.001012,0,0.000134,0
15-01-2020 01:00,278.59,102.68,985.35,1.84,336.67,0.001059,0,0.000133,0
15-01-2020 02:00,278.59,102.07,986.02,1.58,346.08,0.001092,0,0.000132,1.3261
15-01-2020 03:00,279.91,94.71,986.64,1.11,1.25,0.000824,0,0.000129,81.2971
15-01-2020 04:00,282.46,83.23,987.21,0.76,16.2,0.000199,0,0.000119,251.6454
15-01-2020 05:00,285.66,67.45,987.74,0.31,112.4,0,0,0.000104,442.5106
15-01-2020 06:00,288.49,51.47,987.81,1.69,162.46,0,0,0.000086,570.3573
15-01-2020 07:00,289.67,44.96,987.12,2.41,164.73,0.000003,0,0.000068,623.7662
15-01-2020 08:00,290.27,41.83,986.11,2.52,171.78,0.00001,0,0.000053,616.8101
15-01-2020 09:00,290.41,40.62,985.4,2.39,184.06,0.000012,0,0.000042,543.1553
15-01-2020 10:00,290.13,41.02,985.04,2.2,199.35,0.000014,0,0.000035,400.4167
15-01-2020 11:00,289.32,44.09,985.01,1.87,221.27,0.000017,0,0.000031,231.3002
15-01-2020 12:00,286.41,59.22,985.04,1.6,262.03,0.00001,0,0.000028,62.7663
15-01-2020 13:00,283.57,62.76,985.42,2.21,294.73,0.000005,0,0.000028,0.0467
15-01-2020 14:00,282.42,65.33,986.11,2.53,318.87,0.000002,0,0.000027,0
15-01-2020 15:00,281.59,67.95,986.76,2.7,339.56,0.000002,0,0.000027,0
15-01-2020 16:00,280.92,71.46,986.96,2.82,356.35,0.000002,0,0.000026,0
15-01-2020 17:00,280.44,75.58,986.86,2.85,6.33,0.000001,0,0.000026,0
15-01-2020 18:00,280.16,79.49,986.67,2.74,8.97,0.000001,0,0.000025,0
15-01-2020 19:00,280.03,82.47,986.17,2.67,3.72,0.000001,0,0.000025,0
15-01-2020 20:00,279.81,85.78,985.35,2.89,353.6,0.000001,0,0.000025,0
15-01-2020 21:00,279.65,88.47,984.51,3.16,343.49,0.000001,0,0.000024,0
15-01-2020 22:00,279.52,90.34,984.02,3.15,335.25,0.000118,0,0.000024,0
15-01-2020 23:00,279.53,90.83,983.91,3.04,327.45,0.001125,0,0.000024,0
16-01-2020 00:00,279.52,90.82,983.99,2.93,322.44,0.001202,0,0.000024,0
16-01-2020 01:00,279.37,91.37,984.34,2.59,323.06,0.001129,0,0.000023,0
16-01-2020 02:00,279.29,91.45,984.95,2.07,327.13,0.002248,0,0.000023,1.1293
16-01-2020 03:00,280.67,84.76,985.86,1.76,329.15,0.004062,0,0.000023,59.7936
16-01-2020 04:00,282.61,76.14,986.68,1.48,324.36,0.005101,0,0.000021,163.629
16-01-2020 05:00,284.9,66.51,987.11,1.38,301.49,0.001841,0,0.000019,312.1817
16-01-2020 06:00,288.36,51.75,986.93,1.69,264.21,0.001732,0,0.000008,448.8593
16-01-2020 07:00,290.12,47.73,986.07,1.97,252.94,0.001208,0,0.000003,493.9032
16-01-2020 08:00,290.96,46.83,984.82,2.08,265.02,0.004009,0,0.000002,476.7733
16-01-2020 09:00,291.19,47.56,983.77,2.35,285.81,0.00556,0,0.000002,396.7201
16-01-2020 10:00,290.94,49.21,983.13,2.72,302.91,0.000668,0,0.000001,299.489
16-01-2020 11:00,289.93,54.6,982.86,2.78,315.35,0.000093,0,0.000001,168.3073
16-01-2020 12:00,287.36,69.08,982.92,2.32,323.64,0.000021,0,0.000001,51.0072
16-01-2020 13:00,284.56,76,983.27,2.8,331.35,0.000007,0,0.000001,0.0594
16-01-2020 14:00,283.52,78.2,983.85,2.86,339.42,0.000061,0,0.000001,0
16-01-2020 15:00,282.71,79.75,984.22,2.73,347.65,0.000731,0,0.000001,0
16-01-2020 16:00,282.12,80.48,984.44,2.59,355.44,0.000063,0,0.000001,0
16-01-2020 17:00,281.66,81.31,984.5,2.55,356.37,0.00001,0,0.000001,0
16-01-2020 18:00,281.21,82.68,984.44,2.56,355.31,0.000004,0,0.000013,0
16-01-2020 19:00,280.78,84.28,984.41,2.53,355.67,0.000002,0,0.000066,0
16-01-2020 20:00,280.72,85.36,984.3,2.44,358.9,0.000007,0,0.000175,0
16-01-2020 21:00,280.61,86.52,984.17,2.43,4.24,0.000034,0,0.000283,0
16-01-2020 22:00,280.47,87.07,983.99,2.4,8.01,0.000032,0,0.000375,0
16-01-2020 23:00,280.62,86.31,983.75,2.27,7.4,0.000083,0,0.000442,0
17-01-2020 00:00,280.74,84.46,983.7,2.04,4.31,0.000281,0,0.000481,0
17-01-2020 01:00,280.9,81.94,984,1.71,356.83,0.000245,0,0.000492,0
17-01-2020 02:00,280.85,79.95,984.76,1.41,344.8,0.000054,0,0.000488,1.5412
17-01-2020 03:00,281.96,77.74,985.55,0.91,331.56,0.000005,0,0.000477,84.7106
17-01-2020 04:00,284.08,72.3,986.31,0.92,320.83,0,0,0.000444,259.1016
17-01-2020 05:00,286.49,62.38,986.94,1.43,333.9,0,0,0.00039,425.1865
17-01-2020 06:00,288.86,52.98,987.19,1.4,334.06,0,0,0.000325,544.6401
17-01-2020 07:00,290.11,49.28,986.77,1.37,326.36,0.000002,0,0.000261,605.3125
17-01-2020 08:00,290.78,47.41,985.88,1.65,313.42,0.000032,0,0.000205,599.9931
17-01-2020 09:00,291,46.71,985.01,2.16,305.5,0.000221,0,0.000163,526.3856
17-01-2020 10:00,290.8,47.18,984.5,2.73,302.76,0.000036,0,0.000134,394.951
17-01-2020 11:00,290.03,49.99,984.31,2.99,304.32,0.00001,0,0.000115,224.0417
17-01-2020 12:00,287.34,64.19,984.59,2.28,306.85,0.000004,0,0.000106,60.5087
17-01-2020 13:00,284.67,70.2,985.27,2.63,310.27,0.000002,0,0.000101,0.0863
17-01-2020 14:00,284.22,71.29,986.06,2.56,316.26,0.000001,0,0.000098,0
17-01-2020 15:00,284.09,71.35,986.63,2.32,325.43,0,0,0.000096,0
17-01-2020 16:00,283.92,71.33,987.09,2.07,337.41,0,0,0.000093,0
17-01-2020 17:00,283.73,71.38,987.36,1.8,350.53,0,0,0.000091,0
17-01-2020 18:00,283.55,71.78,987.34,1.6,6.7,0,0,0.000089,0
17-01-2020 19:00,283.17,73.34,987.09,1.53,25.99,0,0,0.000087,0
17-01-2020 20:00,282.83,74.92,986.75,1.57,44.36,0,0,0.000085,0
17-01-2020 21:00,282.44,76.91,986.51,1.67,57.49,0,0,0.000083,0
17-01-2020 22:00,282.05,78.86,986.24,1.78,65.14,0,0,0.000082,0
17-01-2020 23:00,281.8,80.06,985.96,1.83,70.5,0,0,0.00008,0
18-01-2020 00:00,281.65,80.46,985.92,1.83,75.53,0,0,0.000079,0
18-01-2020 01:00,281.57,80.26,986.41,1.78,80.8,0,0,0.000077,0
18-01-2020 02:00,281.56,79.45,987.11,1.64,87.1,0,0,0.000076,1.7635
18-01-2020 03:00,282.57,77.15,987.87,1.32,96.39,0,0,0.000074,79.1871
18-01-2020 04:00,285.09,67.17,988.62,1.15,113.34,0,0,0.000069,240.5883
18-01-2020 05:00,287.93,55.44,989.35,0.57,128.01,0.00239,0,0.00006,407.9793
18-01-2020 06:00,290.09,47.42,989.38,0.57,196.17,0.004947,0,0.000049,531.2737
18-01-2020 07:00,290.89,44.82,988.77,0.86,229.3,0.006557,0,0.000039,571.4718
18-01-2020 08:00,291.26,43.46,987.84,1.06,252.19,0.008961,0,0.000031,565.4407
18-01-2020 09:00,291.25,43.06,987.07,1.26,270.85,0.008279,0,0.000025,493.0583
18-01-2020 10:00,290.84,43.77,986.71,1.58,286.35,0.00305,0,0.000021,375.1346
18-01-2020 11:00,289.95,47.63,986.57,1.84,298.63,0.000196,0,0.000018,217.8314
18-01-2020 12:00,287.19,62.95,986.69,1.83,310.13,0.000001,0,0.000017,60.098
18-01-2020 13:00,284.4,67.56,987.1,2.48,319.99,0,0,0.000017,0.1064
18-01-2020 14:00,283.27,71.02,987.82,2.77,329.91,0,0,0.000016,0
18-01-2020 15:00,282.44,73.97,988.41,2.91,339.35,0,0,0.000016,0
18-01-2020 16:00,281.75,76.92,988.78,2.93,348.73,0,0,0.000016,0
18-01-2020 17:00,281.14,80.05,988.85,2.87,357.35,0,0,0.000015,0
18-01-2020 18:00,280.59,83.17,988.72,2.79,2.9,0,0,0.000015,0
18-01-2020 19:00,280.11,86.09,988.45,2.71,6.02,0,0,0.000015,0
18-01-2020 20:00,279.7,88.47,988.1,2.64,7.09,0,0,0.000015,0
18-01-2020 21:00,279.33,90.12,987.7,2.62,6.56,0,0,0.000015,0
18-01-2020 22:00,278.93,91.54,987.28,2.63,5.14,0,0,0.000015,0
18-01-2020 23:00,278.5,92.51,986.88,2.67,3.37,0,0,0.000015,0
19-01-2020 00:00,278.14,92.22,986.79,2.65,1.5,0,0,0.000015,0
19-01-2020 01:00,277.94,90.08,987.11,2.5,358.55,0,0,0.000015,0
19-01-2020 02:00,277.91,86.78,987.74,2.24,351.25,0,0,0.000015,2.2069
19-01-2020 03:00,279.63,79.87,988.44,1.81,339.23,0.000001,0,0.000014,99.4884
19-01-2020 04:00,282.79,65.21,989.27,2.4,320.85,0,0,0.000014,283.8615
19-01-2020 05:00,285.98,56.33,990.05,3.02,321.22,0,0,0.00001,457.6925
19-01-2020 06:00,288.41,48.66,990.23,3.26,325.17,0,0,0.000004,583.595
19-01-2020 07:00,289.74,45.11,989.62,3.4,325.44,0,0,0.000001,643.7202
19-01-2020 08:00,290.58,42.84,988.54,3.54,326.32,0,0,0.000001,640.7734
19-01-2020 09:00,290.94,41.89,987.43,3.65,326.67,0,0,0.000001,570.7515
19-01-2020 10:00,290.7,42.57,986.78,3.68,323.58,0,0,0.000001,424.2675
19-01-2020 11:00,289.79,45.75,986.58,3.59,316.93,0,0,0.000001,253.1111
19-01-2020 12:00,286.63,61.73,986.64,2.6,308.92,0,0,0.000001,74.1161
19-01-2020 13:00,283.41,71.5,987.04,3.07,307.02,0,0,0.000001,0.1506
19-01-2020 14:00,282.61,75.28,987.82,3.13,310.06,0,0,0.000001,0
19-01-2020 15:00,282.56,76.61,988.47,2.89,319.7,0,0,0.000001,0
19-01-2020 16:00,282.25,78.54,988.59,2.66,336.05,0,0,0.000001,0
19-01-2020 17:00,281.23,82.49,988.46,2.68,347.78,0,0,0.000001,0
19-01-2020 18:00,280.32,86.15,988.2,2.67,352.42,0,0,0.000001,0
19-01-2020 19:00,279.66,88.59,987.77,2.65,350.16,0,0,0.000001,0
19-01-2020 20:00,279.24,89.69,987.32,2.65,343.44,0,0,0.000001,0
19-01-2020 21:00,278.85,91.04,986.98,2.73,334.16,0,0,0.000001,0
19-01-2020 22:00,278.49,92.73,986.64,2.87,326.74,0,0,0.000001,0
19-01-2020 23:00,278.82,90.94,986.21,2.89,326.9,0,0,0.000001,0
20-01-2020 00:00,279.39,87.39,985.95,2.92,333.27,0.000001,0,0.000001,0
20-01-2020 01:00,279.19,87.42,986.13,2.64,343.61,0,0,0.000001,0
20-01-2020 02:00,278.46,89.11,986.5,2.47,349.43,0,0,0.000001,1.9381
20-01-2020 03:00,280.11,80.05,987.02,2.28,339.45,0,0,0.000001,97.5624
20-01-2020 04:00,282.98,65.42,987.52,2.44,317.51,0,0,0,288.0503
20-01-2020 05:00,285.95,54.78,987.96,2.65,306.57,0,0,0,432.0543
20-01-2020 06:00,288.2,46.74,988.07,2.89,302.36,0,0,0,455.2914
20-01-2020 07:00,288.75,44.83,987.63,2.83,292.31,0,0,0,367.1802
20-01-2020 08:00,288.61,45.37,986.83,2.73,286.39,0,0,0,290.7644
20-01-2020 09:00,288.36,46.3,986.26,2.53,286.95,0,0,0,241.0067
20-01-2020 10:00,288.01,47.98,986.1,2.43,282.33,0.000001,0,0,170.9618
20-01-2020 11:00,287.26,55.21,986.05,1.96,275.69,0.000001,0,0,97.3982
20-01-2020 12:00,285.33,66.88,986.22,1.8,268.91,0.00001,0,0,28.4941
20-01-2020 13:00,283.91,68.49,986.72,2.1,267.14,0.000123,0,0,0.0692
20-01-2020 14:00,283.48,68.96,987.54,2.02,271.79,0.000701,0,0,0
20-01-2020 15:00,283.12,68.98,988.15,1.86,291.56,0.002626,0,0,0
20-01-2020 16:00,282.86,68.73,988.42,1.81,328.99,0.0079,0,0,0
20-01-2020 17:00,282.35,70.86,988.49,2.11,9.65,0.003737,0,0,0
20-01-2020 18:00,281.75,73.73,988.34,2.52,37.6,0.001916,0,0,0
20-01-2020 19:00,281.4,74.75,987.85,2.85,54.71,0.001444,0,0,0
20-01-2020 20:00,281.27,74.21,987.26,3.08,67.82,0.000993,0,0,0
20-01-2020 21:00,280.95,73.6,986.72,3.18,78.91,0.000334,0,0,0
20-01-2020 22:00,280.23,74.79,986.34,3.13,87.97,0.00004,0,0,0
20-01-2020 23:00,279.42,77,986.21,2.95,95.67,0.000022,0,0,0
21-01-2020 00:00,278.92,78.71,986.4,2.75,102.8,0.000157,0,0,0
21-01-2020 01:00,279.03,78.45,986.88,2.66,105.12,0.000281,0,0,0
21-01-2020 02:00,278.82,79.13,987.56,2.68,106.54,0.000306,0,0,2.1929
21-01-2020 03:00,280.76,73.27,988.4,2.56,113.49,0.000135,0,0,85.8081
21-01-2020 04:00,283.45,61.45,989.15,3.06,123.17,0.000134,0,0,245.6987
21-01-2020 05:00,286.56,50.22,989.68,3.5,137.5,0.000016,0,0,415.4925
21-01-2020 06:00,289.17,40.75,989.75,4.18,141.27,0.000025,0,0,556.3774
21-01-2020 07:00,290.14,38.32,989.16,4.09,142.97,0.000074,0,0,568.028
21-01-2020 08:00,290.65,37.41,988.28,3.78,146.26,0.000154,0,0,543.3503
21-01-2020 09:00,290.86,37.13,987.41,3.33,148.53,0.000071,0,0,491.0285
21-01-2020 10:00,290.68,37.74,986.96,2.77,148.96,0.000009,0,0,402.8473
21-01-2020 11:00,289.82,40.98,986.93,2.13,146.71,0.000001,0,0,241.7032
21-01-2020 12:00,287.4,55.27,987.26,1.42,133.6,0.000001,0,0,69.8671
21-01-2020 13:00,285.19,56.39,987.95,1.59,111.78,0.000001,0,0,0.2333
21-01-2020 14:00,284.03,59.81,989.06,1.9,97,0.000001,0,0,0
21-01-2020 15:00,283.01,63.73,990.11,2.16,88.51,0.000001,0,0,0
21-01-2020 16:00,282.18,67.57,990.74,2.38,82.87,0.000001,0,0,0
21-01-2020 17:00,281.54,71.09,990.97,2.53,79.71,0,0,0,0
21-01-2020 18:00,281.18,73.42,990.88,2.53,76.63,0,0,0,0
21-01-2020 19:00,281.02,74.49,990.6,2.39,73.03,0,0,0,0
21-01-2020 20:00,281.01,74.79,990.33,2.19,68.57,0,0,0,0
21-01-2020 21:00,280.81,75.89,989.86,2,62.01,0,0,0,0
21-01-2020 22:00,280.73,76,989.45,1.77,48.83,0,0,0,0
21-01-2020 23:00,280.43,76.89,989.22,1.68,30.62,0,0,0,0
22-01-2020 00:00,280.02,78.17,989.42,1.8,14.06,0,0,0,0
22-01-2020 01:00,279.45,80.22,989.9,1.95,5.78,0,0,0,0
22-01-2020 02:00,279.07,81.1,990.48,2.03,2.12,0,0,0,2.8022
22-01-2020 03:00,280.52,76.42,990.95,1.84,358.97,0,0,0,103.5048
22-01-2020 04:00,284.03,62.41,991.5,2.11,347.79,0,0,0,288.4437
22-01-2020 05:00,287.08,51.17,991.98,2.1,334.29,0,0,0,460.4448
22-01-2020 06:00,289.64,42.19,991.9,2.13,323.87,0,0,0,585.8057
22-01-2020 07:00,291.03,38.68,991.17,2.44,304.75,0,0,0,663.6819
22-01-2020 08:00,291.83,37.21,990.1,3.24,297.83,0,0,0,659.8334
22-01-2020 09:00,292.1,37.1,989.11,4.02,299.78,0,0,0,588.618
22-01-2020 10:00,291.87,37.7,988.44,4.42,304.15,0,0,0,451.6187
22-01-2020 11:00,290.89,40.99,988.21,4.45,308.07,0,0,0,273.6815
22-01-2020 12:00,287.76,55.1,988.38,3.11,309.2,0,0,0,84.4878
22-01-2020 13:00,284.34,64.59,988.83,3.43,313.1,0,0,0,0.3293
22-01-2020 14:00,283.52,67.31,989.68,3.58,317.74,0,0,0,0
22-01-2020 15:00,282.7,71.09,990.16,3.52,322.7,0,0,0,0
22-01-2020 16:00,282.01,74.51,990.47,3.54,325.59,0,0,0,0
22-01-2020 17:00,281.38,77.78,990.49,3.56,327.12,0,0,0,0
22-01-2020 18:00,280.76,80.93,990.2,3.54,328.96,0,0,0,0
22-01-2020 19:00,280.2,83.74,989.87,3.53,330.02,0,0,0,0
22-01-2020 20:00,279.67,86.28,989.43,3.54,331.08,0,0,0,0
22-01-2020 21:00,279.19,88.45,988.99,3.57,331.43,0,0,0,0
22-01-2020 22:00,278.76,90.1,988.54,3.65,331.44,0,0,0,0
22-01-2020 23:00,278.33,91.49,988.04,3.65,332.52,0,0,0,0
23-01-2020 00:00,277.97,92.12,987.84,3.75,332.86,0,0,0,0
23-01-2020 01:00,277.64,92.26,988.05,3.76,334.1,0,0,0,0
23-01-2020 02:00,277.27,92.08,988.44,3.66,334.32,0.000001,0,0,3.581
23-01-2020 03:00,279.19,80.39,989.04,4.44,329.22,0.000003,0,0,119.176
23-01-2020 04:00,282.07,66.39,989.56,4.45,319.26,0,0,0,317.4139
23-01-2020 05:00,285.67,54.84,990.04,5.33,317.33,0,0,0,493.951
23-01-2020 06:00,289.02,43.35,990.09,7.07,323.53,0,0,0,621.077
23-01-2020 07:00,290.36,39.71,989.36,7.05,322.03,0,0,0,689.9911
23-01-2020 08:00,291.09,37.48,988.39,6.98,319.43,0,0,0,684.2419
23-01-2020 09:00,291.35,36.41,987.67,6.85,315.82,0,0,0,608.3689
23-01-2020 10:00,291.04,36.7,987.24,6.53,312.56,0,0,0,466.8459
23-01-2020 11:00,290.08,39.08,986.74,5.81,311.72,0,0,0,286.3848
23-01-2020 12:00,287.1,50.85,986.73,3.76,310.01,0,0,0,90.8025
23-01-2020 13:00,283.31,62.11,986.98,3.54,311.21,0,0,0,0.4505
23-01-2020 14:00,282.18,65.08,987.43,3.49,315.32,0,0,0,0
23-01-2020 15:00,281.3,67.65,987.93,3.4,318.38,0,0,0,0
23-01-2020 16:00,280.62,69.85,988.36,3.43,318.52,0,0,0,0
23-01-2020 17:00,280.15,71.41,988.58,3.55,316.8,0,0,0,0
23-01-2020 18:00,279.69,72.83,988.49,3.63,315.46,0,0,0,0
23-01-2020 19:00,279.21,74.27,988.28,3.7,316.58,0,0,0,0
23-01-2020 20:00,278.67,76.22,988,3.69,321.48,0,0,0,0
23-01-2020 21:00,278.13,78.53,987.6,3.63,327.63,0,0,0,0
23-01-2020 22:00,277.7,80.38,987.01,3.64,333.05,0,0,0,0
23-01-2020 23:00,277.31,81.7,986.36,3.61,336.46,0,0,0,0
24-01-2020 00:00,276.93,82.4,985.99,3.54,336.55,0,0,0,0
24-01-2020 01:00,276.54,82.19,985.91,3.45,333.98,0,0,0,0
24-01-2020 02:00,276.25,80.8,986.04,3.35,330.51,0,0,0,4.2373
24-01-2020 03:00,278.64,69.22,986.22,3.88,323.17,0,0,0,130.373
24-01-2020 04:00,281.85,56.08,986.5,4.05,312.1,0,0,0,334.558
24-01-2020 05:00,285.32,46.65,986.8,4.35,304.87,0,0,0,513.525
24-01-2020 06:00,289.44,33.32,986.72,6.17,313.64,0,0,0,640.9131
24-01-2020 07:00,291.54,28.85,986.03,6.52,313.31,0,0,0,700.8258
24-01-2020 08:00,292.7,27.19,985.05,6.56,311.39,0,0,0,693.3333
24-01-2020 09:00,293.26,26.33,984.16,6.66,309.31,0,0,0,617.4548
24-01-2020 10:00,292.99,26.94,983.53,6.55,308.93,0,0,0,472.1852
24-01-2020 11:00,291.73,31.43,983.04,5.41,309.87,0,0,0,289.2822
24-01-2020 12:00,287.85,46.25,982.93,3.38,308.44,0,0,0,91.1881
24-01-2020 13:00,284,54.41,983.3,3.6,309.34,0,0,0,0.5392
24-01-2020 14:00,282.86,56.76,984.16,3.58,311.24,0,0,0,0
24-01-2020 15:00,281.97,59.01,985.1,3.43,315.24,0,0,0,0
24-01-2020 16:00,281.19,61.28,985.68,3.22,323,0,0,0,0
24-01-2020 17:00,280.56,63.36,986.08,2.99,332.65,0,0,0,0
24-01-2020 18:00,280.18,64.27,986.35,2.65,339.65,0,0,0,0
24-01-2020 19:00,280.07,63.62,986.29,2.32,338.4,0,0,0,0
24-01-2020 20:00,279.87,63.37,986.06,2.18,339.05,0,0,0,0
24-01-2020 21:00,279.59,63.58,985.48,2.09,351.27,0,0,0,0
24-01-2020 22:00,279.55,62.76,985,1.91,358.62,0,0,0,0
24-01-2020 23:00,279.72,60.78,984.85,1.63,352.47,0,0,0,0
25-01-2020 00:00,279.58,60.22,985.01,1.39,344.14,0,0,0,0
25-01-2020 01:00,279.81,58.08,985.62,1.08,344.37,0,0,0,0
25-01-2020 02:00,280.52,55.32,986.62,0.66,331.96,0,0,0,3.4432
25-01-2020 03:00,281.27,58.12,987.64,0.38,272.45,0,0,0,75.508
25-01-2020 04:00,283.16,53.06,988.19,0.75,202.34,0,0,0,189.872
25-01-2020 05:00,285.12,44.85,988.5,1.17,176.62,0.000002,0,0,317.2769
25-01-2020 06:00,288.17,37.26,988.4,1.09,180.09,0.000001,0,0,446.959
25-01-2020 07:00,291.02,29.08,987.74,0.98,232.49,0.001176,0,0,501.1193
25-01-2020 08:00,291.81,28.68,986.9,1.93,250.2,0.008207,0,0,447.6485
25-01-2020 09:00,291.67,30.06,985.93,1.88,241.87,0.001757,0,0,359.7781
25-01-2020 10:00,291.43,31.51,984.95,0.87,241.64,0.000013,0,0,293.8141
25-01-2020 11:00,290.92,34.89,984.67,0.72,291.23,0.000005,0,0,200.4608
25-01-2020 12:00,289.15,44.8,984.69,0.95,291.35,0.000007,0,0,63.0408
25-01-2020 13:00,287.32,45.49,985,1.41,278.87,0.000042,0,0,0.4421
25-01-2020 14:00,286.12,50.18,985.57,1.71,274.13,0.00018,0,0,0
25-01-2020 15:00,285.42,52.95,986.1,1.78,277.72,0.000416,0,0,0
25-01-2020 16:00,285.3,53.29,986.35,1.59,291.8,0.000985,0,0,0
25-01-2020 17:00,285.36,53.42,986.21,1.4,312.1,0.003158,0,0,0
25-01-2020 18:00,285.13,55.05,985.8,1.36,330.21,0.005881,0,0,0
25-01-2020 19:00,284.79,57.49,985.27,1.47,342.94,0.007611,0,0,0
25-01-2020 20:00,284.28,60.64,985.02,1.68,352.2,0.012308,0,0,0
25-01-2020 21:00,283.7,62.78,984.78,1.83,5.44,0.005923,0,0,0
25-01-2020 22:00,283.09,63.33,984.41,1.97,15.32,0.001696,0,0,0
25-01-2020 23:00,282.69,61.67,984.14,1.96,16.18,0.000349,0,0,0
26-01-2020 00:00,282.69,58.31,984.1,1.68,13.17,0.000007,0,0,0
26-01-2020 01:00,282.66,56.5,984.44,1.29,5.2,0,0,0,0
26-01-2020 02:00,282.62,55.82,984.99,0.98,346.58,0,0,0,3.6463
26-01-2020 03:00,283.59,58.56,985.61,0.79,314.32,0,0,0,104.7235
26-01-2020 04:00,286.11,50.17,986.11,1.21,287.73,0,0,0,288.9633
26-01-2020 05:00,288.98,44.09,986.57,2.01,289.56,0,0,0,462.0467
26-01-2020 06:00,292.21,41.2,986.42,3.09,302.82,0,0,0,589.0401
26-01-2020 07:00,293.35,42.06,985.66,3.4,304.29,0,0,0,644.0748
26-01-2020 08:00,294.01,41.9,984.66,3.73,305.3,0,0,0,641.8405
26-01-2020 09:00,294.26,41.55,983.89,4,305.45,0,0,0,570.9529
26-01-2020 10:00,293.97,42.01,983.34,4.14,307.91,0,0,0,435.4711
26-01-2020 11:00,292.98,45.33,983.01,3.83,312.41,0,0,0,262.7594
26-01-2020 12:00,289.81,59.48,982.91,2.57,322.12,0,0,0,82.5928
26-01-2020 13:00,286.4,66.38,983.12,2.92,335.91,0,0,0,0.6501
26-01-2020 14:00,285.29,68.87,983.62,3.02,348.3,0,0,0,0
26-01-2020 15:00,284.41,71.12,984.08,3.04,357.5,0,0,0,0
26-01-2020 16:00,283.67,73.19,984.27,2.95,3.95,0,0,0,0
26-01-2020 17:00,283.14,74.69,984.18,2.78,7.52,0,0,0,0
26-01-2020 18:00,282.83,75.51,983.89,2.55,9.96,0,0,0,0
26-01-2020 19:00,282.8,75.36,983.29,2.26,15.64,0,0,0,0
26-01-2020 20:00,282.86,75.13,982.66,1.98,26.66,0,0,0,0
26-01-2020 21:00,283.14,73.96,982.08,1.76,41.51,0,0,0,0
26-01-2020 22:00,283,74.85,981.54,1.87,52.49,0,0,0,0
26-01-2020 23:00,282.57,77.02,981.2,2.13,62.08,0,0,0,0
27-01-2020 00:00,282.24,78.23,981.24,2.35,69.76,0,0,0,0
27-01-2020 01:00,282.2,77.05,981.84,2.34,77.68,0,0,0,0
27-01-2020 02:00,282.28,74.89,982.55,2.32,87.3,0,0,0,2.8807
27-01-2020 03:00,283.72,70.58,983.03,2.23,93.76,0,0,0,76.221
27-01-2020 04:00,286.67,59.13,983.46,2.62,105.15,0,0,0,239.8545
27-01-2020 05:00,289.37,49.83,983.84,2.33,114.26,0,0,0,388.5962
27-01-2020 06:00,292.47,40.05,983.85,2.02,114.01,0.000032,0,0,522.1957
27-01-2020 07:00,293.79,37.47,983.05,2.01,115.25,0.000393,0,0,564.6805
27-01-2020 08:00,294.33,36.71,981.73,2.34,115.86,0.000315,0,0,552.4371
27-01-2020 09:00,294.46,36.83,980.58,2.65,118.86,0.007423,0,0,496.9249
27-01-2020 10:00,293.84,39.29,980.07,2.68,137.22,0.090035,0,0,327.9577
27-01-2020 11:00,292.28,48.17,980.01,2.74,153.59,0.169566,0,0,163.2583
27-01-2020 12:00,289.68,63.88,980.13,2.4,160.25,0.322603,0,0,50.3012
27-01-2020 13:00,287.35,73.53,980.87,2.86,161.61,0.573925,0,0,0.4647
27-01-2020 14:00,286.48,79.76,981.89,3.35,154.54,0.537486,0,0,0
27-01-2020 15:00,285.79,83.94,982.58,3.54,137.33,0.572609,0,0.000001,0
27-01-2020 16:00,285.16,86.22,983.13,3.92,125.4,0.859567,0,0,0
27-01-2020 17:00,284.64,86.99,983.47,4.45,120.33,1.100241,0,0,0
